symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours,entry_session,atr_percentile,adx_value,ema_slope
ZECUSDT,long,2023-11-07 08:45:00,30.085034999999998,2023-11-07 09:25:00,29.65032,-24.781180598249843,-1.55415955224914,stopped,trending,88,0.6666666666666666,Asian Session + London Session,70.0,26.93073503924521,0.01678936932598357
VETUSDT,long,2023-11-06 18:15:00,0.021360675,2023-11-07 09:35:00,0.02091906,-22.61865897238797,-2.1762835408993366,stopped,trending,92,15.333333333333334,NY Session,95.0,27.308458186435896,0.07445422817523409
HBARUSDT,long,2023-11-07 02:55:00,0.059639805,2023-11-07 09:35:00,0.057999942,-23.419016623218127,-2.858099319489724,stopped,high_volatility,85,6.666666666666667,Asian Session,99.0,33.34268228276979,0.1474018319171238
BTCUSDT,long,2023-11-07 21:45:00,35534.5584,2023-11-07 22:20:00,35179.27551,-28.692428722268705,-1.1092736659716087,stopped,trending,85,0.5833333333333334,NY Session,94.0,51.010451340075484,0.04570854165147887
DOTUSDT,long,2023-11-07 22:00:00,4.952475,2023-11-08 00:35:00,4.8760191,-26.646569484507868,-1.6529426550361186,stopped,trending,88,2.5833333333333335,Off-Hours,64.0,25.326225996197554,0.05838555975806295
VETUSDT,long,2023-11-08 01:40:00,0.02183091,2023-11-08 05:20:00,0.021504474,-26.12849405369265,-1.6044702726546876,stopped,trending,88,3.6666666666666665,Asian Session,62.0,35.676482461811396,0.09581792079438683
ADAUSDT,long,2023-11-07 21:45:00,0.35147565,2023-11-08 15:05:00,0.35138751748076247,15.186593951958963,0.9913866708686828,stopped,trending,85,17.333333333333332,NY Session,59.0,29.51056070333244,0.09705617103568978
LINKUSDT,long,2023-11-08 18:00:00,13.960977,2023-11-08 21:45:00,14.814589,47.69717348425296,3.7126423226325875,completed,trending,90,3.75,NY Session,74.0,40.26143221797209,0.15057107765052716
AAVEUSDT,long,2023-11-08 17:25:00,98.67931499999999,2023-11-09 01:00:00,98.72850663852749,-0.8194465501427749,-0.060177417499996666,stopped,trending,85,7.583333333333333,NY Session,78.0,35.0834156325492,0.038329638030043606
UNIUSDT,long,2023-11-08 17:25:00,5.216607,2023-11-09 02:40:00,5.2192074785894995,-0.9473448359275467,-0.06017741750000491,stopped,trending,89,9.25,NY Session,66.0,30.125739804133215,0.06356557196939593
FILUSDT,long,2023-11-08 21:45:00,4.411204499999999,2023-11-09 07:15:00,4.61259255,47.985991234881894,2.7394872265840533,completed,trending,88,9.5,NY Session,88.0,36.01140142593993,0.08349539360211626
QNTUSDT,long,2023-11-09 07:25:00,109.60477499999999,2023-11-09 07:35:00,108.13176,-19.113241130999874,-1.4531940732052868,stopped,trending,85,0.16666666666666666,Asian Session,76.0,31.88024561698934,0.08363552147007518
APTUSDT,long,2023-11-09 02:45:00,7.513755,2023-11-09 09:25:00,7.517500606867499,-0.6556296388602273,-0.06017741750000405,stopped,trending,91,6.666666666666667,Asian Session,96.0,30.31755685665837,0.09797498716593547
XRPUSDT,long,2023-11-09 07:35:00,0.69764865,2023-11-09 12:30:00,0.68819112,-19.07003833595088,-1.4648837740171843,stopped,trending,86,4.916666666666667,Asian Session,95.0,32.7118681374866,0.013315907234556936
VETUSDT,long,2023-11-08 18:25:00,0.022401195,2023-11-09 13:30:00,0.0224123619957075,15.177078098034865,0.9374402161020057,stopped,trending,88,19.083333333333332,NY Session,92.0,35.1734256441214,0.09239523730272695
ADAUSDT,long,2023-11-09 09:45:00,0.37188584999999996,2023-11-09 14:50:00,0.38616682,33.60891899543959,2.284486557810696,completed,trending,90,5.083333333333333,London Session,72.0,30.999639447058485,0.1145888558497324
QNTUSDT,long,2023-11-10 03:20:00,108.62428499999999,2023-11-10 07:05:00,106.83306,-22.916718476999797,-1.7581027481561637,stopped,trending,88,3.75,Asian Session,51.0,27.568768330294148,0.07133885693867818
APTUSDT,long,2023-11-10 03:20:00,7.4907435,2023-11-10 07:25:00,7.3120806,-23.163752203619993,-2.4938038961686506,stopped,trending,85,4.083333333333333,Asian Session,55.00000000000001,31.687553117390728,0.11913010615596605
UNIUSDT,long,2023-11-10 03:15:00,5.2446209999999995,2023-11-10 08:05:00,5.1230718,-23.287011880319923,-2.426322722652401,stopped,trending,88,4.833333333333333,Asian Session,53.0,36.65963434370811,0.08045083674307296
ETHUSDT,long,2023-11-10 00:30:00,2112.8559,2023-11-10 14:10:00,2069.91801,-45.23841565050015,-2.1411027439448262,stopped,trending,85,13.666666666666666,Asian Session,78.0,48.10101469895107,0.10634814653458416
SOLUSDT,long,2023-11-10 07:10:00,47.687832,2023-11-10 16:50:00,52.18989200000001,44.275081189320005,5.802722535871416,completed,trending,92,9.666666666666666,Asian Session,56.00000000000001,33.67582996170687,0.11407886667455132
APTUSDT,long,2023-11-11 03:15:00,7.517757,2023-11-11 04:00:00,7.3679247000000005,-22.91281661557486,-2.1019490911318237,stopped,trending,85,0.75,Asian Session,92.0,32.55109294637838,0.04076692432844863
ARBUSDT,long,2023-11-11 06:15:00,1.1335665,2023-11-11 22:05:00,1.1324329334999998,28.62065238016662,2.377431481639153,stopped,trending,86,15.833333333333334,Asian Session,28.999999999999996,47.430572866714314,0.01172976255699644
DOGEUSDT,long,2023-11-11 05:40:00,0.077888925,2023-11-11 22:10:00,0.0779277526291125,14.446719816873662,1.7970980052629468,stopped,trending,88,16.5,Asian Session,97.0,25.47767448918165,0.2022347749789758
