symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours
UNIUSDT,short,2025-08-02 19:40:00,8.825585,2025-08-02 23:40:00,8.821158969122498,-0.665239466494946,-0.05982241749997813,stopped,trending,96,4.0
TONUSDT,long,2025-08-03 11:50:00,3.67733775,2025-08-03 14:10:00,3.6157806000000003,-22.686654322004866,-1.783038968680525,stopped,trending,88,2.3333333333333335
FILUSDT,short,2025-08-03 12:00:00,2.326836,2025-08-03 14:40:00,2.325669091746,-1.7594495067258071,-0.059822417499999586,stopped,trending,92,2.6666666666666665
AAVEUSDT,short,2025-08-03 11:50:00,257.97095,2025-08-03 14:55:00,257.841577568575,-1.697569046114911,-0.05982241750000113,stopped,trending,90,3.0833333333333335
DOTUSDT,short,2025-08-03 12:00:00,3.6011985,2025-08-03 15:40:00,3.59939249895225,9.898798627633209,0.21111760217920145,stopped,trending,86,3.6666666666666665
XMRUSDT,short,2025-08-03 14:40:00,294.82251500000007,2025-08-03 16:05:00,297.18688999999995,-24.209821554748935,-0.9124066297141116,stopped,trending,87,1.4166666666666667
ARBUSDT,short,2025-08-03 14:20:00,0.38030975,2025-08-03 19:20:00,0.38444406,-24.113770808576867,-1.1976880938498091,stopped,trending,89,5.0
LTCUSDT,long,2025-08-04 02:55:00,111.43569,2025-08-04 05:45:00,110.23965,-22.40534442899994,-1.182710348004303,stopped,trending,89,2.8333333333333335
DOTUSDT,short,2025-08-04 03:05:00,3.6331825,2025-08-04 06:40:00,3.63136045897625,-1.3258091382487958,-0.059822417499989344,stopped,trending,86,3.5833333333333335
APTUSDT,short,2025-08-04 03:30:00,4.2586696,2025-08-04 07:00:00,4.2565338771956,-1.5973697207518955,-0.05982241749999225,stopped,trending,88,3.5
JUPUSDT,short,2025-08-04 06:35:00,0.46356810000000004,2025-08-04 09:50:00,0.46333562059785,-0.9803178721719674,-0.05982241749999069,stopped,trending,85,3.25
LTCUSDT,long,2025-08-04 06:45:00,111.66580499999999,2025-08-04 12:10:00,115.34230000000001,38.91781277505024,1.936224531516173,completed,trending,96,5.416666666666667
